loc,lloc,scloc,comments,single_comments,multi_comments,blanks,h1,h2,n1,n2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,Experince Based ,LargeClass,smell_type
209,106,108,20,18,56,27,13,55,43,81,68,124,366.0805006,754.8453923,9.572727273,7225.929074,401.4405041,0.251615131,1.0,,LongMethod
62,55,55,7,4,0,3,11,14,21,40,25,61,91.35671671,283.2752276,15.71428571,4451.467862,247.3037701,0.094425076,1.0,,LongMethod
61,44,46,2,2,4,9,10,29,23,45,39,68,174.1007298,359.4073509,7.75862069,2788.505309,154.9169616,0.11980245,1.0,,LongMethod
148,28,119,24,9,0,20,5,89,88,176,94,264,587.9499158,1730.411457,4.943820225,8554.843157,475.2690643,0.576803819,1.0,,LongMethod
71,43,49,11,11,0,11,5,26,21,39,31,60,133.8210731,297.2517786,3.75,1114.69417,61.92745388,0.099083926,1.0,,LongMethod
54,7,45,7,5,0,4,1,7,9,9,8,18,19.65148445,54.0,0.642857143,34.71428571,1.928571429,0.018,1.0,,LongMethod
62,42,44,7,7,0,11,1,2,2,2,3,4,2.0,6.339850003,0.5,3.169925001,0.176106945,0.002113283,1.0,,LongMethod
62,43,47,6,6,0,9,1,2,2,2,3,4,2.0,6.339850003,0.5,3.169925001,0.176106945,0.002113283,1.0,,LongMethod
108,70,87,7,7,0,14,1,4,4,4,5,8,8.0,18.57542476,0.5,9.28771238,0.515984021,0.006191808,1.0,,LongMethod
84,9,71,6,6,0,7,4,3,8,16,7,24,12.7548875,67.37651813,10.66666667,718.68286,39.92682556,0.022458839,1.0,,LongMethod
174,53,53,22,21,78,22,6,8,7,13,14,20,39.509775,76.14709844,4.875,371.2171049,20.62317249,0.025382366,1.0,,LongMethod
229,39,66,7,7,141,15,2,8,4,8,10,12,26.0,39.86313714,1.0,39.86313714,2.21461873,0.013287712,1.0,,LongMethod
61,49,49,12,10,0,2,1,8,4,8,9,12,24.0,38.03910002,0.5,19.01955001,1.056641667,0.0126797,1.0,,LongMethod
82,68,68,13,7,0,7,6,29,31,59,35,90,156.3912239,461.6354715,6.103448276,2817.568223,156.5315679,0.153878491,1.0,,LongMethod
67,51,51,8,8,0,8,4,18,19,38,22,57,83.05865003,254.1876023,4.222222222,1073.236543,59.62425238,0.084729201,1.0,,LongMethod
56,51,47,4,4,0,5,4,25,25,50,29,75,124.0964047,364.3485746,4.0,1457.394299,80.96634992,0.121449525,1.0,,LongMethod
59,37,42,0,0,6,11,3,16,9,16,19,25,68.7548875,106.1981878,1.5,159.2972818,8.849848986,0.035399396,1.0,,LongMethod
34,21,20,8,8,0,6,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
23,15,16,3,3,0,4,2,5,3,5,7,8,13.60964047,22.45883938,1.0,22.45883938,1.247713299,0.00748628,0.0,,LongMethod
24,9,20,0,0,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
23,17,17,0,0,3,3,5,11,7,11,16,18,49.66338828,72.0,2.5,180.0,10.0,0.024,0.0,,LongMethod
10,6,9,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
26,20,20,0,0,0,6,4,7,5,10,11,15,27.65148445,51.89147428,2.857142857,148.2613551,8.236741949,0.017297158,0.0,,LongMethod
8,6,7,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
9,7,7,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
7,6,6,0,0,0,1,2,3,2,4,5,6,6.754887502,13.93156857,1.333333333,18.57542476,1.031968042,0.004643856,0.0,,LongMethod
10,9,9,0,0,0,1,2,3,2,4,5,6,6.754887502,13.93156857,1.333333333,18.57542476,1.031968042,0.004643856,0.0,,LongMethod
36,6,5,0,0,25,6,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
23,22,22,1,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
7,5,5,0,0,0,2,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
8,7,7,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
21,14,15,3,3,0,3,3,9,6,11,12,17,33.28421252,60.94436251,1.833333333,111.7313313,6.207296182,0.020314788,0.0,,LongMethod
31,25,25,2,2,0,4,3,13,9,18,16,27,52.86060384,108.0,2.076923077,224.3076923,12.46153846,0.036,0.0,,LongMethod
17,13,14,0,0,0,3,4,12,7,13,16,20,51.01955001,80.0,2.166666667,173.3333333,9.62962963,0.026666667,0.0,,LongMethod
14,6,6,0,0,6,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
16,8,7,0,0,7,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
11,5,4,0,0,5,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
26,7,6,0,0,15,5,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
28,8,8,0,0,14,6,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
46,3,2,0,0,34,10,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
44,3,3,0,0,31,10,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
35,3,3,0,0,22,10,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
27,3,3,0,0,16,8,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
32,3,4,0,0,19,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
32,3,3,0,0,20,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
29,3,3,0,0,17,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
37,3,3,2,2,23,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
34,3,3,2,2,20,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
31,3,3,0,0,19,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
36,7,8,0,0,19,9,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
31,5,4,0,0,19,8,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
31,5,4,0,0,19,8,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
101,22,21,1,1,62,17,8,16,15,29,24,44,88.0,201.73835,7.25,1462.603038,81.25572432,0.067246117,0.0,,LongMethod
11,7,8,0,1,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
43,39,39,0,0,0,4,3,5,3,5,8,8,16.36452798,24.0,1.5,36.0,2.0,0.008,0.0,,LongMethod
88,23,26,0,0,48,14,4,19,14,28,23,42,88.71062276,189.9896022,2.947368421,559.9693537,31.10940854,0.063329867,0.0,,LongMethod
7,3,3,0,0,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
78,13,12,2,2,47,17,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,0.0,,LongMethod
35,10,8,3,0,20,7,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
13,14,12,0,0,0,1,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
16,12,12,2,1,0,3,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
41,30,30,9,9,0,2,10,32,19,35,42,54,193.2192809,291.1851408,5.46875,1592.418739,88.46770772,0.097061714,0.0,,LongMethod
41,34,34,5,5,0,2,5,15,12,22,20,34,70.21299941,146.9455552,3.666666667,538.8003692,29.93335384,0.048981852,0.0,,LongMethod
15,9,12,0,0,0,3,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
8,7,7,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
31,22,28,0,0,0,3,6,13,8,16,19,24,63.61549134,101.9502603,3.692307692,376.4317304,20.91287391,0.03398342,0.0,,LongMethod
77,30,33,1,3,30,11,5,9,6,9,14,15,40.13896549,57.11032383,2.5,142.7758096,7.931989421,0.019036775,0.0,,LongMethod
44,11,10,0,0,26,8,3,4,3,5,7,8,12.7548875,22.45883938,1.875,42.11032383,2.339462435,0.00748628,0.0,,LongMethod
37,10,9,1,1,20,7,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
16,14,14,0,0,0,2,4,6,4,6,10,10,23.509775,33.21928095,2.0,66.4385619,3.691031217,0.011073094,0.0,,LongMethod
135,48,56,21,21,34,24,6,15,8,15,21,23,74.11313394,101.0233007,3.0,303.0699022,16.83721679,0.033674434,0.0,,LongMethod
10,8,8,1,1,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
15,14,14,0,0,0,1,4,8,6,12,12,18,32.0,64.52932501,3.0,193.587975,10.7548875,0.021509775,0.0,,LongMethod
10,8,7,0,1,0,2,3,6,3,6,9,9,20.26466251,28.52932501,1.5,42.79398752,2.377443751,0.009509775,0.0,,LongMethod
73,43,49,11,11,0,13,3,10,6,10,13,16,37.97416845,59.20703549,1.5,88.81055324,4.933919624,0.019735678,0.0,,LongMethod
12,10,9,0,1,0,2,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
84,18,52,23,19,0,13,4,8,5,9,12,14,32.0,50.18947501,2.25,112.9263188,6.273684376,0.016729825,0.0,,LongMethod
31,11,25,2,2,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
21,13,18,0,0,0,3,3,8,6,10,11,16,28.7548875,55.3509059,1.875,103.7829486,5.765719364,0.018450302,0.0,,LongMethod
34,29,28,4,4,0,2,7,13,9,17,20,26,67.75720079,112.3701305,4.576923077,514.3094433,28.57274685,0.03745671,0.0,,LongMethod
33,22,24,5,5,0,4,3,5,3,5,8,8,16.36452798,24.0,1.5,36.0,2.0,0.008,0.0,,LongMethod
45,35,36,5,5,0,4,5,16,10,20,21,30,75.60964047,131.7695227,3.125,411.7797584,22.87665324,0.043923174,0.0,,LongMethod
45,37,40,1,1,0,4,7,22,14,27,29,41,117.7589801,199.1772208,4.295454545,855.5566984,47.53092769,0.066392407,0.0,,LongMethod
21,18,18,1,1,0,2,2,6,4,8,8,12,17.509775,36.0,1.333333333,48.0,2.666666667,0.012,0.0,,LongMethod
16,13,13,2,2,0,1,2,6,3,6,8,9,17.509775,27.0,1.0,27.0,1.5,0.009,0.0,,LongMethod
69,18,58,6,4,0,7,1,2,3,6,3,9,2.0,14.26466251,1.5,21.39699376,1.188721876,0.004754888,0.0,,LongMethod
33,25,25,3,4,0,4,7,20,13,25,27,38,106.0900464,180.6857251,4.375,790.5000472,43.91666929,0.060228575,0.0,,LongMethod
6,5,5,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
10,9,9,0,0,0,1,3,5,3,5,8,8,16.36452798,24.0,1.5,36.0,2.0,0.008,0.0,,LongMethod
24,15,16,2,2,0,6,4,7,5,10,11,15,27.65148445,51.89147428,2.857142857,148.2613551,8.236741949,0.017297158,0.0,,LongMethod
46,26,28,10,10,0,8,5,9,8,16,14,24,40.13896549,91.37651813,4.444444444,406.1178584,22.56210324,0.030458839,0.0,,LongMethod
13,9,9,1,1,0,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
11,10,10,0,0,0,1,4,8,6,12,12,18,32.0,64.52932501,3.0,193.587975,10.7548875,0.021509775,0.0,,LongMethod
33,35,31,0,0,0,2,4,10,9,18,14,27,41.21928095,102.7985829,3.6,370.0748984,20.55971658,0.034266194,0.0,,LongMethod
11,9,9,1,1,0,1,2,5,3,5,7,8,13.60964047,22.45883938,1.0,22.45883938,1.247713299,0.00748628,0.0,,LongMethod
7,6,5,0,1,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
29,18,21,5,6,0,2,4,14,8,14,18,22,61.30296891,91.73835003,2.0,183.4767001,10.19315,0.03057945,0.0,,LongMethod
17,12,12,0,0,0,5,3,8,6,10,11,16,28.7548875,55.3509059,1.875,103.7829486,5.765719364,0.018450302,0.0,,LongMethod
17,12,12,0,0,0,5,4,10,7,12,14,19,41.21928095,72.33974352,2.4,173.6153844,9.645299136,0.024113248,0.0,,LongMethod
23,21,21,0,0,0,2,4,18,9,18,22,27,83.05865003,120.4046537,2.0,240.8093074,13.37829486,0.040134885,0.0,,LongMethod
36,19,17,9,9,0,10,1,1,4,4,2,8,0.0,8.0,2.0,16.0,0.888888889,0.002666667,0.0,,LongMethod
44,36,32,6,6,0,6,3,7,4,7,10,11,24.40637196,36.54120904,1.5,54.81181357,3.045100754,0.012180403,0.0,,LongMethod
132,85,111,9,10,3,8,3,6,5,8,9,13,20.26466251,41.20902502,2.0,82.41805004,4.578780558,0.013736342,0.0,,LongMethod
23,15,17,0,0,0,6,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
10,7,9,0,0,0,1,2,5,3,6,7,9,13.60964047,25.2661943,1.2,30.31943316,1.684412953,0.008422065,0.0,,LongMethod
66,47,40,5,5,0,21,2,5,4,6,7,10,13.60964047,28.07354922,1.2,33.68825906,1.871569948,0.00935785,0.0,,LongMethod
49,34,29,6,6,0,14,3,6,5,8,9,13,20.26466251,41.20902502,2.0,82.41805004,4.578780558,0.013736342,0.0,,LongMethod
406,224,235,94,82,52,37,15,114,105,195,129,300,837.5528205,2103.368177,12.82894737,26983.99963,1499.111091,0.701122726,0.0,,LongMethod
35,21,20,11,11,0,4,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
90,83,69,3,3,0,18,2,6,17,20,8,37,17.509775,111.0,3.333333333,370.0,20.55555556,0.037,0.0,,LongMethod
66,49,52,3,3,0,11,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
96,29,78,7,3,0,15,3,7,9,12,10,21,24.40637196,69.76048999,2.571428571,179.3841171,9.965784285,0.023253497,0.0,,LongMethod
62,47,50,0,0,0,12,6,19,16,26,25,42,96.22039776,195.04196,4.105263158,800.6985725,44.48325403,0.065013987,0.0,,LongMethod
51,35,36,4,4,0,11,5,12,10,15,17,25,54.62919048,102.186571,3.125,319.3330345,17.74072414,0.03406219,0.0,,LongMethod
16,13,12,0,0,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
16,11,10,1,1,0,5,6,14,12,23,20,35,68.81274391,151.2674833,4.928571429,745.5325964,41.41847758,0.050422494,0.0,,LongMethod
18,11,10,1,2,0,6,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
13,7,6,0,1,0,6,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
7,6,6,0,0,0,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
7,6,6,0,0,0,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
7,6,6,0,0,0,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
39,28,33,3,3,0,3,2,9,5,9,11,14,30.52932501,48.43204266,1.0,48.43204266,2.690669037,0.016144014,0.0,,LongMethod
27,17,17,7,7,0,3,5,9,6,11,14,17,40.13896549,64.72503367,3.055555556,197.7709362,10.98727423,0.021575011,0.0,,LongMethod
27,17,18,6,6,0,3,5,9,6,11,14,17,40.13896549,64.72503367,3.055555556,197.7709362,10.98727423,0.021575011,0.0,,LongMethod
27,17,18,6,6,0,3,5,9,6,11,14,17,40.13896549,64.72503367,3.055555556,197.7709362,10.98727423,0.021575011,0.0,,LongMethod
27,17,18,6,6,0,3,5,9,6,11,14,17,40.13896549,64.72503367,3.055555556,197.7709362,10.98727423,0.021575011,0.0,,LongMethod
11,7,6,3,3,0,2,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
27,24,20,5,5,0,2,1,1,8,8,2,16,0.0,16.0,4.0,64.0,3.555555556,0.005333333,0.0,,LongMethod
44,24,37,5,5,0,2,1,1,6,6,2,12,0.0,12.0,3.0,36.0,2.0,0.004,0.0,,LongMethod
11,7,6,3,3,0,2,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
29,24,22,5,5,0,2,1,1,8,8,2,16,0.0,16.0,4.0,64.0,3.555555556,0.005333333,0.0,,LongMethod
37,24,30,5,5,0,2,1,1,6,6,2,12,0.0,12.0,3.0,36.0,2.0,0.004,0.0,,LongMethod
11,7,6,3,3,0,2,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
29,24,22,5,5,0,2,1,1,8,8,2,16,0.0,16.0,4.0,64.0,3.555555556,0.005333333,0.0,,LongMethod
37,24,30,5,5,0,2,1,1,6,6,2,12,0.0,12.0,3.0,36.0,2.0,0.004,0.0,,LongMethod
30,21,22,5,5,0,3,5,9,6,11,14,17,40.13896549,64.72503367,3.055555556,197.7709362,10.98727423,0.021575011,0.0,,LongMethod
24,20,17,4,4,0,3,1,1,3,3,2,6,0.0,6.0,1.5,9.0,0.5,0.002,0.0,,LongMethod
31,13,23,4,4,0,4,1,1,7,7,2,14,0.0,14.0,3.5,49.0,2.722222222,0.004666667,0.0,,LongMethod
63,38,47,10,10,0,6,2,5,7,8,7,15,13.60964047,42.11032383,1.6,67.37651813,3.743139896,0.014036775,0.0,,LongMethod
33,24,25,2,2,0,6,2,8,5,10,10,15,26.0,49.82892142,1.25,62.28615178,3.460341766,0.01660964,0.0,,LongMethod
39,30,32,3,3,0,4,2,13,10,20,15,30,50.10571634,117.2067179,1.538461538,180.3180275,10.01766819,0.039068906,0.0,,LongMethod
38,25,28,5,5,0,5,3,15,25,40,18,65,63.35824644,271.0451251,4.0,1084.1805,60.23225002,0.090348375,0.0,,LongMethod
26,9,16,6,6,0,4,2,9,8,15,11,23,30.52932501,79.56692723,1.666666667,132.6115454,7.367308077,0.026522309,0.0,,LongMethod
12,9,9,1,1,0,2,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,0.0,,LongMethod
19,11,16,1,1,0,2,3,17,11,21,20,32,74.2417558,138.301699,1.852941176,256.2649129,14.23693961,0.046100566,0.0,,LongMethod
14,7,9,3,3,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
8,4,5,1,1,0,2,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
23,13,16,4,4,0,3,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,0.0,,LongMethod
12,12,9,0,0,0,3,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
34,30,27,1,1,0,6,1,1,4,4,2,8,0.0,8.0,2.0,16.0,0.888888889,0.002666667,0.0,,LongMethod
29,20,23,5,5,0,1,4,7,4,7,11,11,27.65148445,38.05374781,2.0,76.10749561,4.228194201,0.012684583,0.0,,LongMethod
17,9,13,2,2,0,2,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
25,22,21,1,1,0,3,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
14,6,10,1,1,0,3,1,3,2,4,4,6,4.754887502,12.0,0.666666667,8.0,0.444444444,0.004,0.0,,LongMethod
30,15,23,1,1,0,6,1,5,4,8,6,12,11.60964047,31.01955001,0.8,24.81564001,1.378646667,0.01033985,0.0,,LongMethod
46,24,40,1,1,0,5,2,15,14,28,17,42,60.60335893,171.6734393,1.866666667,320.4570868,17.80317149,0.05722448,0.0,,LongMethod
50,33,36,4,4,0,10,4,19,23,38,23,61,88.71062276,275.9372793,4.0,1103.749117,61.3193954,0.091979093,0.0,,LongMethod
42,33,32,3,3,0,7,1,1,3,3,2,6,0.0,6.0,1.5,9.0,0.5,0.002,0.0,,LongMethod
29,18,23,4,3,0,3,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
15,8,12,1,1,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
12,5,9,0,0,0,3,1,1,3,3,2,6,0.0,6.0,1.5,9.0,0.5,0.002,0.0,,LongMethod
52,29,38,10,10,0,4,2,8,9,13,10,22,26.0,73.08241809,1.625,118.7589294,6.5977183,0.024360806,0.0,,LongMethod
40,22,30,6,6,0,4,3,6,9,13,9,22,20.26466251,69.73835003,3.25,226.6496376,12.59164653,0.023246117,0.0,,LongMethod
15,9,11,0,0,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
17,11,13,2,2,0,2,5,17,12,24,22,36,81.09650878,160.5395383,3.529411765,566.6101351,31.47834084,0.053513179,0.0,,LongMethod
73,36,52,3,3,0,18,5,28,22,42,33,64,146.2155783,322.8412236,3.75,1210.654589,67.25858826,0.107613741,0.0,,LongMethod
118,76,97,12,6,0,15,4,15,11,22,19,33,66.60335893,140.1816079,2.933333333,411.1993833,22.84441018,0.046727203,0.0,,LongMethod
34,26,25,3,4,0,5,8,19,10,20,27,30,104.7106228,142.6466251,4.210526316,600.6173687,33.36763159,0.047548875,0.0,,LongMethod
7,6,6,0,0,0,1,1,3,2,4,4,6,4.754887502,12.0,0.666666667,8.0,0.444444444,0.004,0.0,,LongMethod
17,16,16,1,0,0,1,1,10,5,10,11,15,33.21928095,51.89147428,0.5,25.94573714,1.441429841,0.017297158,0.0,,LongMethod
13,8,11,0,0,0,2,3,7,5,9,10,14,24.40637196,46.50699333,1.928571429,89.69205856,4.982892142,0.015502331,0.0,,LongMethod
5,3,4,0,0,0,1,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,0.0,,LongMethod
17,10,15,0,0,0,2,5,13,13,25,18,38,59.71535681,158.4571501,4.807692308,761.8132214,42.32295675,0.05281905,0.0,,LongMethod
24,7,22,0,1,0,1,1,2,8,8,3,16,2.0,25.35940001,2.0,50.71880002,2.817711112,0.008453133,0.0,,LongMethod
18,15,16,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
13,10,10,0,0,0,3,2,4,3,4,6,7,10.0,18.09473751,1.0,18.09473751,1.005263195,0.006031579,0.0,,LongMethod
16,11,11,2,2,0,3,2,5,4,5,7,9,13.60964047,25.2661943,1.0,25.2661943,1.403677461,0.008422065,0.0,,LongMethod
33,10,27,2,3,0,3,4,14,11,18,18,29,61.30296891,120.927825,2.571428571,310.9572644,17.27540358,0.040309275,0.0,,LongMethod
16,13,14,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
43,32,29,12,12,0,2,3,7,10,17,10,27,24.40637196,89.69205856,3.642857143,326.7353562,18.15196423,0.029897353,0.0,,LongMethod
6,3,3,0,1,0,2,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
7,3,4,0,0,0,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
7,4,4,0,0,0,3,2,4,3,4,6,7,10.0,18.09473751,1.0,18.09473751,1.005263195,0.006031579,0.0,,LongMethod
44,34,33,4,4,0,7,4,16,16,22,20,38,72.0,164.2332676,2.75,451.6414859,25.09119366,0.054744423,0.0,,LongMethod
5,3,2,0,1,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
9,7,6,2,2,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
44,21,20,1,1,17,6,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,0.0,,LongMethod
47,25,21,4,2,19,5,4,12,6,12,16,18,51.01955001,72.0,2.0,144.0,8.0,0.024,0.0,,LongMethod
27,11,21,2,2,0,4,2,5,3,6,7,9,13.60964047,25.2661943,1.2,30.31943316,1.684412953,0.008422065,0.0,,LongMethod
5,5,5,0,0,0,0,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
32,25,24,0,0,4,4,4,12,11,21,16,32,51.01955001,128.0,3.5,448.0,24.88888889,0.042666667,0.0,,LongMethod
7,6,6,0,0,0,1,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,0.0,,LongMethod
55,34,32,7,7,8,8,3,6,4,8,9,12,20.26466251,38.03910002,2.0,76.07820003,4.226566669,0.0126797,0.0,,LongMethod
44,42,38,3,3,0,3,2,9,5,10,11,15,30.52932501,51.89147428,1.111111111,57.65719364,3.203177425,0.017297158,0.0,,LongMethod
20,19,19,0,0,0,1,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,0.0,,LongMethod
11,9,9,0,0,0,2,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,0.0,,LongMethod
17,16,16,0,0,0,1,2,6,4,8,8,12,17.509775,36.0,1.333333333,48.0,2.666666667,0.012,0.0,,LongMethod
18,15,14,0,0,3,1,4,10,5,11,14,16,41.21928095,60.91767875,2.2,134.0188933,7.44549407,0.020305893,0.0,,LongMethod
15,7,8,6,6,0,1,4,9,5,10,13,15,36.52932501,55.50659577,2.222222222,123.3479906,6.852666145,0.018502199,0.0,,LongMethod
26,22,25,0,0,0,1,3,14,8,16,17,24,58.05785641,98.09910819,1.714285714,168.1698998,9.342772209,0.032699703,0.0,,LongMethod
